RoadName,Cls,Funcls,Length,Loc_Mesh,Loc_Cls,Loc_ID,Mesh,LinkID
东岗西路,0,0c01,0.000000,0,0,0,544306,39251221
东岗西路,0,0c01,0.000000,0,0,0,544306,39251222
东岗西路,0,0c01,0.000000,0,0,0,544306,39251224
东岗西路,0,0c01,0.000000,0,0,0,544306,39251225
东岗西路,0,0c01,0.000000,0,0,0,544306,39251226
东岗西路,0,0c01,0.000000,0,0,0,544306,39251227
东岗西路,0,0c01,0.000000,0,0,0,544306,39251228
东岗西路,0,0c01,0.000000,0,0,0,544306,39251229
平凉路,0,0c01,0.000000,0,0,0,544306,39251231
平凉路,0,0c01,0.000000,0,0,0,544306,39251232
甘南路,0,0c01,0.000000,0,0,0,544306,39251233
排洪南路,0,0c01,0.000000,0,0,0,544306,39251249
排洪南路,0,0c01,0.000000,0,0,0,544306,39251250
排洪沟路,0,0c01,0.000000,0,0,0,544306,39251259
排洪沟路,0,0c01,0.000000,0,0,0,544306,39251260
火车站东路,0,0c01,0.000000,0,0,0,544306,39251274
火车站东路,0,0c01,0.000000,0,0,0,544306,39251275
火车站西路,0,0c01,0.000000,0,0,0,544306,39251301
火车站西路,0,0c01,0.000000,0,0,0,544306,39251315
火车站西路,0,0c01,0.000000,0,0,0,544306,39251319
火车站西路,0,0c01,0.000000,0,0,0,544306,39251321
火车站西路,0,0c01,0.000000,0,0,0,544306,39251322
民主西路,0,0c01,0.000000,0,0,0,544306,39251335
民主西路,0,0c01,0.000000,0,0,0,544306,39251336
民主西路,0,0c01,0.000000,0,0,0,544306,39251338
民主西路,0,0c01,0.000000,0,0,0,544306,39251339
和政路,0,0c01,0.000000,0,0,0,544306,39251347
火车站西路,0,0c01,0.000000,0,0,0,544306,39251348
火车站西路,0,0c01,0.000000,0,0,0,544306,39251349
南环东路,0,0c01,0.000000,0,0,0,544306,39251363
南环东路,0,0c01,0.000000,0,0,0,544306,39251375
南环东路,0,0c01,0.000000,0,0,0,544306,39251376
南环东路,0,0c01,0.000000,0,0,0,544306,39251381
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,39251409
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,39251410
南滨河中路,0,0c01,0.000000,0,0,0,544306,39251411
南滨河中路,0,0c01,0.000000,0,0,0,544306,39251412
南滨河中路,0,0c01,0.000000,0,0,0,544306,39251413
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,39251414
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,39251415
西津西路,0,0c01,0.000000,0,0,0,544306,39251468
西津西路,0,0c01,0.000000,0,0,0,544306,39251469
中山路,0,0c01,0.000000,0,0,0,544306,39251486
中山路,0,0c01,0.000000,0,0,0,544306,39251487
中山路,0,0c01,0.000000,0,0,0,544306,39251488
中山路,0,0c01,0.000000,0,0,0,544306,39251489
中山路,0,0c01,0.000000,0,0,0,544306,39251490
中山路,0,0c01,0.000000,0,0,0,544306,39251491
东岗西路,0,0c01,0.000000,0,0,0,544306,39251492
东岗西路,0,0c01,0.000000,0,0,0,544306,39251493
东岗西路,0,0c01,0.000000,0,0,0,544306,39251494
东岗西路,0,0c01,0.000000,0,0,0,544306,39251495
雁北路,0,0c01,0.000000,0,0,0,544306,39251496
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,39251500
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,39251501
任家庄街,0,0c01,0.000000,0,0,0,544306,39251502
任家庄街,0,0c01,0.000000,0,0,0,544306,39251503
东岗西路,0,0c01,0.000000,0,0,0,544306,39251504
东岗西路,0,0c01,0.000000,0,0,0,544306,39251505
北滨河东路,0,0c01,0.000000,0,0,0,544306,39342740
北滨河东路,0,0c01,0.000000,0,0,0,544306,39342743
七里河北街,0,0c01,0.000000,0,0,0,544306,49199723
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,49199730
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,49199731
北滨河中路,0,0c01,0.000000,0,0,0,544306,49199736
北滨河中路,0,0c01,0.000000,0,0,0,544306,49199737
北滨河中路,0,0c01,0.000000,0,0,0,544306,49199740
北滨河中路,0,0c01,0.000000,0,0,0,544306,49199741
北滨河中路,0,0c01,0.000000,0,0,0,544306,49199752
北滨河中路,0,0c01,0.000000,0,0,0,544306,49199753
北滨河中路,0,0c01,0.000000,0,0,0,544306,49199758
北滨河中路,0,0c01,0.000000,0,0,0,544306,49199761
北滨河中路,0,0c01,0.000000,0,0,0,544306,49199762
北滨河中路,0,0c01,0.000000,0,0,0,544306,49199767
阳光商业街,0,0c01,0.000000,0,0,0,544306,49199774
阳光商业街,0,0c01,0.000000,0,0,0,544306,49199775
瓜州路,0,0c01,0.000000,0,0,0,544306,49199779
瓜州路,0,0c01,0.000000,0,0,0,544306,49199780
七里河北街,0,0c01,0.000000,0,0,0,544306,49199787
小西湖西街,0,0c01,0.000000,0,0,0,544306,49199792
小西湖西街,0,0c01,0.000000,0,0,0,544306,49199793
体育街,0,0c01,0.000000,0,0,0,544306,49199795
体育街,0,0c01,0.000000,0,0,0,544306,49199796
体育街,0,0c01,0.000000,0,0,0,544306,49199799
体育街,0,0c01,0.000000,0,0,0,544306,49199800
建工中街,0,0c01,0.000000,0,0,0,544306,49199812
建工中街,0,0c01,0.000000,0,0,0,544306,49199813
五星坪中街,0,0c01,0.000000,0,0,0,544306,49199856
五星坪中街,0,0c01,0.000000,0,0,0,544306,49199857
铁路新村东街,0,0c01,0.000000,0,0,0,544306,49199864
铁路新村东街,0,0c01,0.000000,0,0,0,544306,49199866
铁路新村东街,0,0c01,0.000000,0,0,0,544306,49199867
铁路新村东街,0,0c01,0.000000,0,0,0,544306,49199870
铁路新村东街,0,0c01,0.000000,0,0,0,544306,49199873
铁路新村东街,0,0c01,0.000000,0,0,0,544306,49199875
铁路新村东街,0,0c01,0.000000,0,0,0,544306,49199876
火车站西路,0,0c01,0.000000,0,0,0,544306,49199878
火车站西路,0,0c01,0.000000,0,0,0,544306,49199879
麦积山路,0,0c01,0.000000,0,0,0,544306,49199882
麦积山路,0,0c01,0.000000,0,0,0,544306,49199883
麦积山路,0,0c01,0.000000,0,0,0,544306,49199885
麦积山路,0,0c01,0.000000,0,0,0,544306,49199886
麦积山路,0,0c01,0.000000,0,0,0,544306,49199890
麦积山路,0,0c01,0.000000,0,0,0,544306,49199891
甘南路,0,0c01,0.000000,0,0,0,544306,49199900
甘南路,0,0c01,0.000000,0,0,0,544306,49199901
正宁路,0,0c01,0.000000,0,0,0,544306,49199906
天水南路,0,0c01,0.000000,0,0,0,544306,49199915
天水南路,0,0c01,0.000000,0,0,0,544306,49199916
天水南路,0,0c01,0.000000,0,0,0,544306,49199918
天水南路,0,0c01,0.000000,0,0,0,544306,49199919
和政路,0,0c01,0.000000,0,0,0,544306,49199920
Ｙ２７７,0,0c01,0.000000,0,0,0,544306,49199923
Ｙ２７７,0,0c01,0.000000,0,0,0,544306,49199924
Ｓ１０１,0,0c01,0.000000,0,0,0,544306,49199939
Ｓ１０１,0,0c01,0.000000,0,0,0,544306,49199942
Ｓ１０１,0,0c01,0.000000,0,0,0,544306,49199943
Ｇ２１２,0,0c01,0.000000,0,0,0,544306,49199952
Ｇ２１２,0,0c01,0.000000,0,0,0,544306,49199955
Ｇ２１２,0,0c01,0.000000,0,0,0,544306,49199956
Ｇ２１２,0,0c01,0.000000,0,0,0,544306,49199958
Ｇ２１２,0,0c01,0.000000,0,0,0,544306,49199960
Ｇ２１２,0,0c01,0.000000,0,0,0,544306,49199961
Ｇ２１２,0,0c01,0.000000,0,0,0,544306,49199964
Ｇ２１２,0,0c01,0.000000,0,0,0,544306,49199966
Ｇ２１２,0,0c01,0.000000,0,0,0,544306,49199967
Ｇ２１２,0,0c01,0.000000,0,0,0,544306,49199972
Ｇ２１２,0,0c01,0.000000,0,0,0,544306,49199973
Ｇ２１２,0,0c01,0.000000,0,0,0,544306,49199976
Ｇ２１２,0,0c01,0.000000,0,0,0,544306,49199978
Ｇ２１２,0,0c01,0.000000,0,0,0,544306,49199979
Ｙ２７８,0,0c01,0.000000,0,0,0,544306,49199982
Ｙ２７８,0,0c01,0.000000,0,0,0,544306,49199983
五星坪前街,0,0c01,0.000000,0,0,0,544306,49200013
五星坪前街,0,0c01,0.000000,0,0,0,544306,49200014
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,49200023
天水南路,0,0c01,0.000000,0,0,0,544306,49200026
天水南路,0,0c01,0.000000,0,0,0,544306,49200027
天水南路,0,0c01,0.000000,0,0,0,544306,49200029
天水南路,0,0c01,0.000000,0,0,0,544306,49200030
天平街,0,0c01,0.000000,0,0,0,544306,49200032
天平街,0,0c01,0.000000,0,0,0,544306,49200035
金昌南路,0,0c01,0.000000,0,0,0,544306,49200045
金昌南路,0,0c01,0.000000,0,0,0,544306,49200046
华亭街,0,0c01,0.000000,0,0,0,544306,49200047
华亭街,0,0c01,0.000000,0,0,0,544306,49200049
华亭街,0,0c01,0.000000,0,0,0,544306,49200050
华亭街,0,0c01,0.000000,0,0,0,544306,49200054
华亭街,0,0c01,0.000000,0,0,0,544306,49200055
金昌北路,0,0c01,0.000000,0,0,0,544306,49200060
金昌北路,0,0c01,0.000000,0,0,0,544306,49200061
金昌北路,0,0c01,0.000000,0,0,0,544306,49200063
金昌北路,0,0c01,0.000000,0,0,0,544306,49200064
南昌路,0,0c01,0.000000,0,0,0,544306,49200065
南昌路,0,0c01,0.000000,0,0,0,544306,49200066
南昌路,0,0c01,0.000000,0,0,0,544306,49200067
南昌路,0,0c01,0.000000,0,0,0,544306,49200068
南昌路,0,0c01,0.000000,0,0,0,544306,49200069
南昌路,0,0c01,0.000000,0,0,0,544306,49200070
南昌路,0,0c01,0.000000,0,0,0,544306,49200074
南昌路,0,0c01,0.000000,0,0,0,544306,49200081
广武门后街,0,0c01,0.000000,0,0,0,544306,49200084
广武门后街,0,0c01,0.000000,0,0,0,544306,49200085
立德巷,0,0c01,0.000000,0,0,0,544306,49200086
广武门后街,0,0c01,0.000000,0,0,0,544306,49200087
广武门后街,0,0c01,0.000000,0,0,0,544306,49200088
静宁北路,0,0c01,0.000000,0,0,0,544306,49200089
静宁北路,0,0c01,0.000000,0,0,0,544306,49200090
静宁北路,0,0c01,0.000000,0,0,0,544306,49200094
静宁北路,0,0c01,0.000000,0,0,0,544306,49200095
张掖路,0,0c01,0.000000,0,0,0,544306,49200096
张掖路,0,0c01,0.000000,0,0,0,544306,49200097
张掖路,0,0c01,0.000000,0,0,0,544306,49200098
张掖路,0,0c01,0.000000,0,0,0,544306,49200099
张掖路,0,0c01,0.000000,0,0,0,544306,49200100
张掖路,0,0c01,0.000000,0,0,0,544306,49200101
张掖路,0,0c01,0.000000,0,0,0,544306,49200102
张掖路,0,0c01,0.000000,0,0,0,544306,49200103
张掖路,0,0c01,0.000000,0,0,0,544306,49200104
箭道巷,0,0c01,0.000000,0,0,0,544306,49200105
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,49200108
通渭路,0,0c01,0.000000,0,0,0,544306,49200111
通渭路,0,0c01,0.000000,0,0,0,544306,49200112
永昌中路,0,0c01,0.000000,0,0,0,544306,49200116
武都路,0,0c01,0.000000,0,0,0,544306,49200119
武都路,0,0c01,0.000000,0,0,0,544306,49200120
金塔巷,0,0c01,0.000000,0,0,0,544306,49200121
金塔巷,0,0c01,0.000000,0,0,0,544306,49200122
南昌路,0,0c01,0.000000,0,0,0,544306,49200126
南昌路,0,0c01,0.000000,0,0,0,544306,49200129
南昌路,0,0c01,0.000000,0,0,0,544306,49200132
南昌路,0,0c01,0.000000,0,0,0,544306,49200133
南昌路,0,0c01,0.000000,0,0,0,544306,49200134
南昌路,0,0c01,0.000000,0,0,0,544306,49200137
南昌路,0,0c01,0.000000,0,0,0,544306,49200138
读者大道,0,0c01,0.000000,0,0,0,544306,49200141
读者大道,0,0c01,0.000000,0,0,0,544306,49200142
读者大道,0,0c01,0.000000,0,0,0,544306,49200143
读者大道,0,0c01,0.000000,0,0,0,544306,49200144
南昌路,0,0c01,0.000000,0,0,0,544306,49200146
北滨河中路,0,0c01,0.000000,0,0,0,544306,49200169
北滨河中路,0,0c01,0.000000,0,0,0,544306,49200170
北滨河中路,0,0c01,0.000000,0,0,0,544306,49200172
北滨河中路,0,0c01,0.000000,0,0,0,544306,49200173
萃英门,0,0c01,0.000000,0,0,0,544306,49200174
萃英门,0,0c01,0.000000,0,0,0,544306,49200175
伏龙坪路,0,0c01,0.000000,0,0,0,544306,49200186
伏龙坪路,0,0c01,0.000000,0,0,0,544306,49200187
Ｓ１０１,0,0c01,0.000000,0,0,0,544306,49200189
Ｓ１０１,0,0c01,0.000000,0,0,0,544306,49200192
Ｓ１０１,0,0c01,0.000000,0,0,0,544306,49200193
正宁路,0,0c01,0.000000,0,0,0,544306,49200195
正宁路,0,0c01,0.000000,0,0,0,544306,49200196
白银路,0,0c01,0.000000,0,0,0,544306,49200197
白银路,0,0c01,0.000000,0,0,0,544306,49200198
白银路,0,0c01,0.000000,0,0,0,544306,49200202
白银路,0,0c01,0.000000,0,0,0,544306,49200203
Ｘ１２７,0,0c01,0.000000,0,0,0,544306,49200204
Ｘ１２７,0,0c01,0.000000,0,0,0,544306,49200205
团结路,0,0c01,0.000000,0,0,0,544306,49200209
团结路,0,0c01,0.000000,0,0,0,544306,49200214
团结路,0,0c01,0.000000,0,0,0,544306,49200215
团结路,0,0c01,0.000000,0,0,0,544306,49200219
团结路,0,0c01,0.000000,0,0,0,544306,49200221
团结路,0,0c01,0.000000,0,0,0,544306,49200222
北滨河东路,0,0c01,0.000000,0,0,0,544306,49200228
北滨河东路,0,0c01,0.000000,0,0,0,544306,49200230
盐场路,0,0c01,0.000000,0,0,0,544306,49200238
盐场路,0,0c01,0.000000,0,0,0,544306,49200239
盐场路,0,0c01,0.000000,0,0,0,544306,49200243
盐场路,0,0c01,0.000000,0,0,0,544306,49200244
罗九公路,0,0c01,0.000000,0,0,0,544306,49200258
罗九公路,0,0c01,0.000000,0,0,0,544306,49200260
春晖路,0,0c01,0.000000,0,0,0,544306,49200261
春晖路,0,0c01,0.000000,0,0,0,544306,49200262
Ｇ２１２,0,0c01,0.000000,0,0,0,544306,49200269
Ｇ２１２,0,0c01,0.000000,0,0,0,544306,49200274
小西湖立交桥,0,0c01,0.000000,0,0,0,544306,49200284
小西湖立交桥,0,0c01,0.000000,0,0,0,544306,49200285
西津东路,0,0c01,0.000000,0,0,0,544306,49200286
西津东路,0,0c01,0.000000,0,0,0,544306,49200287
西津东路,0,0c01,0.000000,0,0,0,544306,49200288
西津东路,0,0c01,0.000000,0,0,0,544306,49200289
西津东路,0,0c01,0.000000,0,0,0,544306,49200290
西津东路,0,0c01,0.000000,0,0,0,544306,49200291
西津东路,0,0c01,0.000000,0,0,0,544306,49200292
南环东路,0,0c01,0.000000,0,0,0,544306,49200314
南环东路,0,0c01,0.000000,0,0,0,544306,49200318
Ｘ１２７,0,0c01,0.000000,0,0,0,544306,49200349
Ｘ１２７,0,0c01,0.000000,0,0,0,544306,49200350
Ｇ２１２,0,0c01,0.000000,0,0,0,544306,49200363
Ｇ２１２,0,0c01,0.000000,0,0,0,544306,49200364
Ｇ２１２,0,0c01,0.000000,0,0,0,544306,49200366
天水南路,0,0c01,0.000000,0,0,0,544306,49200372
天水南路,0,0c01,0.000000,0,0,0,544306,49200375
天水南路,0,0c01,0.000000,0,0,0,544306,49200382
天水南路,0,0c01,0.000000,0,0,0,544306,49200384
雁滩路,0,0c01,0.000000,0,0,0,544306,49200385
雁滩路,0,0c01,0.000000,0,0,0,544306,49200389
火车站西路,0,0c01,0.000000,0,0,0,544306,49200393
火车站西路,0,0c01,0.000000,0,0,0,544306,49200394
民英路,0,0c01,0.000000,0,0,0,544306,49200395
民英路,0,0c01,0.000000,0,0,0,544306,49200396
民英路,0,0c01,0.000000,0,0,0,544306,49200399
民英路,0,0c01,0.000000,0,0,0,544306,49200400
民华路,0,0c01,0.000000,0,0,0,544306,49200401
民华路,0,0c01,0.000000,0,0,0,544306,49200402
火车站西路,0,0c01,0.000000,0,0,0,544306,49200403
火车站西路,0,0c01,0.000000,0,0,0,544306,49200404
火车站西路,0,0c01,0.000000,0,0,0,544306,49200406
火车站西路,0,0c01,0.000000,0,0,0,544306,49200407
和政西街,0,0c01,0.000000,0,0,0,544306,49200410
和政西街,0,0c01,0.000000,0,0,0,544306,49200411
定西路,0,0c01,0.000000,0,0,0,544306,49200412
定西路,0,0c01,0.000000,0,0,0,544306,49200413
定西路,0,0c01,0.000000,0,0,0,544306,49200414
定西路,0,0c01,0.000000,0,0,0,544306,49200415
定西路,0,0c01,0.000000,0,0,0,544306,49200416
中街子,0,0c01,0.000000,0,0,0,544306,49200417
中街子,0,0c01,0.000000,0,0,0,544306,49200418
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,49200420
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,49200421
Ｇ３１２,0,0c01,0.000000,0,0,0,544306,49200424
Ｇ３１２,0,0c01,0.000000,0,0,0,544306,49200429
北滨河中路,0,0c01,0.000000,0,0,0,544306,49200438
北滨河中路,0,0c01,0.000000,0,0,0,544306,49200448
北滨河中路,0,0c01,0.000000,0,0,0,544306,49200449
南滨河东路,0,0c01,0.000000,0,0,0,544306,49200458
南滨河东路,0,0c01,0.000000,0,0,0,544306,49200459
雁北路,0,0c01,0.000000,0,0,0,544306,49200462
南滨河东路,0,0c01,0.000000,0,0,0,544306,49200468
南滨河东路,0,0c01,0.000000,0,0,0,544306,49200469
南滨河东路,0,0c01,0.000000,0,0,0,544306,49200473
南滨河东路,0,0c01,0.000000,0,0,0,544306,49200475
南滨河东路,0,0c01,0.000000,0,0,0,544306,49200476
南滨河东路,0,0c01,0.000000,0,0,0,544306,49200477
南滨河东路,0,0c01,0.000000,0,0,0,544306,49200478
南滨河东路,0,0c01,0.000000,0,0,0,544306,49200480
南滨河东路,0,0c01,0.000000,0,0,0,544306,49200481
雁北路,0,0c01,0.000000,0,0,0,544306,49200482
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,49200488
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,49200489
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,49200490
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,49200491
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,49200492
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,49200493
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,49200494
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,49200495
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,49200496
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,49200497
雁滩黄河大桥,0,0c01,0.000000,0,0,0,544306,49200506
雁滩黄河大桥,0,0c01,0.000000,0,0,0,544306,49200507
雁滩黄河大桥,0,0c01,0.000000,0,0,0,544306,49200508
雁滩黄河大桥,0,0c01,0.000000,0,0,0,544306,49200509
北滨河东路,0,0c01,0.000000,0,0,0,544306,49200510
北滨河东路,0,0c01,0.000000,0,0,0,544306,49200511
雁滩黄河大桥,0,0c01,0.000000,0,0,0,544306,49200513
雁滩黄河大桥,0,0c01,0.000000,0,0,0,544306,49200514
雁滩黄河大桥,0,0c01,0.000000,0,0,0,544306,49200515
雁滩黄河大桥,0,0c01,0.000000,0,0,0,544306,49200516
雁滩黄河大桥,0,0c01,0.000000,0,0,0,544306,49200517
雁滩黄河大桥,0,0c01,0.000000,0,0,0,544306,49200518
雁滩黄河大桥,0,0c01,0.000000,0,0,0,544306,49200519
雁滩黄河大桥,0,0c01,0.000000,0,0,0,544306,49361817
雁滩黄河大桥,0,0c01,0.000000,0,0,0,544306,49361818
雁滩黄河大桥,0,0c01,0.000000,0,0,0,544306,49361819
定西路,0,0c01,0.000000,0,0,0,544306,49361820
定西路,0,0c01,0.000000,0,0,0,544306,49361821
定西路,0,0c01,0.000000,0,0,0,544306,49361822
定西路,0,0c01,0.000000,0,0,0,544306,49361823
定西路,0,0c01,0.000000,0,0,0,544306,49361824
定西路,0,0c01,0.000000,0,0,0,544306,49361825
定西路,0,0c01,0.000000,0,0,0,544306,49361826
定西路,0,0c01,0.000000,0,0,0,544306,49361827
定西路,0,0c01,0.000000,0,0,0,544306,49361828
北滨河东路,0,0c01,0.000000,0,0,0,544306,49361840
北滨河东路,0,0c01,0.000000,0,0,0,544306,49361841
北滨河中路,0,0c01,0.000000,0,0,0,544306,49361846
北滨河中路,0,0c01,0.000000,0,0,0,544306,49361847
北滨河中路,0,0c01,0.000000,0,0,0,544306,49361853
北滨河中路,0,0c01,0.000000,0,0,0,544306,49361854
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,49361856
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,49361857
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,49361859
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,49361860
武都路,0,0c01,0.000000,0,0,0,544306,49361861
中山路,0,0c01,0.000000,0,0,0,544306,49361862
中山路,0,0c01,0.000000,0,0,0,544306,49361863
武都路,0,0c01,0.000000,0,0,0,544306,49361864
西津西路,0,0c01,0.000000,0,0,0,544306,49361865
西津西路,0,0c01,0.000000,0,0,0,544306,49361866
西津东路,0,0c01,0.000000,0,0,0,544306,49361877
西津东路,0,0c01,0.000000,0,0,0,544306,49361878
小西湖立交桥,0,0c01,0.000000,0,0,0,544306,49361879
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,49361883
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,49361884
南滨河东路,0,0c01,0.000000,0,0,0,544306,49361887
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,49361889
Ｇ２１２,0,0c01,0.000000,0,0,0,544306,49361900
Ｇ２１２,0,0c01,0.000000,0,0,0,544306,49361901
小西湖东街,0,0c01,0.000000,0,0,0,544306,49361905
小西湖东街,0,0c01,0.000000,0,0,0,544306,49361911
小西湖东街,0,0c01,0.000000,0,0,0,544306,49361912
小西湖东街,0,0c01,0.000000,0,0,0,544306,49361915
小西湖东街,0,0c01,0.000000,0,0,0,544306,49361916
小西湖立交桥,0,0c01,0.000000,0,0,0,544306,49361918
小西湖立交桥,0,0c01,0.000000,0,0,0,544306,49361919
小西湖立交桥,0,0c01,0.000000,0,0,0,544306,49361921
小西湖立交桥,0,0c01,0.000000,0,0,0,544306,49361922
小西湖东街,0,0c01,0.000000,0,0,0,544306,49361923
小西湖立交桥,0,0c01,0.000000,0,0,0,544306,49361924
小西湖立交桥,0,0c01,0.000000,0,0,0,544306,49361925
小西湖东街,0,0c01,0.000000,0,0,0,544306,49361926
北滨河中路,0,0c01,0.000000,0,0,0,544306,49361931
北滨河中路,0,0c01,0.000000,0,0,0,544306,49361932
北滨河中路,0,0c01,0.000000,0,0,0,544306,49361938
北滨河中路,0,0c01,0.000000,0,0,0,544306,49361939
民主东路,0,0c01,0.000000,0,0,0,544306,49361941
民主东路,0,0c01,0.000000,0,0,0,544306,49361946
民主东路,0,0c01,0.000000,0,0,0,544306,49361952
民主东路,0,0c01,0.000000,0,0,0,544306,49361953
民主东路,0,0c01,0.000000,0,0,0,544306,49361955
民主东路,0,0c01,0.000000,0,0,0,544306,49361956
西津西路,0,0c01,0.000000,0,0,0,544306,49361959
西津西路,0,0c01,0.000000,0,0,0,544306,49361960
西津西路,0,0c01,0.000000,0,0,0,544306,49361963
兰海高速公路,0,0c01,0.000000,0,0,0,544306,49361966
南环东路,0,0c01,0.000000,0,0,0,544306,49361971
南环东路,0,0c01,0.000000,0,0,0,544306,49361972
南环东路,0,0c01,0.000000,0,0,0,544306,49361974
南环东路,0,0c01,0.000000,0,0,0,544306,49361977
南滨河东路,0,0c01,0.000000,0,0,0,544306,49361983
南滨河东路,0,0c01,0.000000,0,0,0,544306,49361984
南滨河东路,0,0c01,0.000000,0,0,0,544306,49361996
南滨河东路,0,0c01,0.000000,0,0,0,544306,49361997
南滨河东路,0,0c01,0.000000,0,0,0,544306,49362001
南滨河东路,0,0c01,0.000000,0,0,0,544306,49362002
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,49362005
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,49362006
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,49362012
Ｇ１０９,0,0c01,0.000000,0,0,0,544306,49362013
新港城商业步行街,0,0c01,0.000000,0,0,0,544306,49701355
民主东路,0,0c01,0.000000,0,0,0,544306,49719362
民主东路,0,0c01,0.000000,0,0,0,544306,49719363
民主东路,0,0c01,0.000000,0,0,0,544306,49719364
民主东路,0,0c01,0.000000,0,0,0,544306,49719365
雁滩黄河大桥,0,0c01,0.000000,0,0,0,544306,84971242
雁滩黄河大桥,0,0c01,0.000000,0,0,0,544306,84971243
雁滩黄河大桥,0,0c01,0.000000,0,0,0,544306,84971244
雁滩黄河大桥,0,0c01,0.000000,0,0,0,544306,84971245
雁滩路,0,0c01,0.000000,0,0,0,544306,85069697
雁滩路,0,0c01,0.000000,0,0,0,544306,85069698
雁滩路,0,0c01,0.000000,0,0,0,544306,85069700
南滨河东路,0,0c01,0.000000,0,0,0,544306,85252294
晏家坪北路,0,0c01,0.000000,0,0,0,544306,85276425
晏家坪北路,0,0c01,0.000000,0,0,0,544306,85276426
渭源路,0,0c01,0.000000,0,0,0,544306,85332469
渭源路,0,0c01,0.000000,0,0,0,544306,85332470
永昌北路,0,0c01,0.000000,0,0,0,544306,85486643
永昌北路,0,0c01,0.000000,0,0,0,544306,85486644
永昌北路,0,0c01,0.000000,0,0,0,544306,85486645
永昌北路,0,0c01,0.000000,0,0,0,544306,85486646
一只船中街,0,0c01,0.000000,0,0,0,544306,85486647
一只船中街,0,0c01,0.000000,0,0,0,544306,85486648
一只船中街,0,0c01,0.000000,0,0,0,544306,85486649
一只船中街,0,0c01,0.000000,0,0,0,544306,85486650
一只船南街,0,0c01,0.000000,0,0,0,544306,85486651
一只船南街,0,0c01,0.000000,0,0,0,544306,85486652
一只船南街,0,0c01,0.000000,0,0,0,544306,85486653
一只船南街,0,0c01,0.000000,0,0,0,544306,85486654
一只船南街,0,0c01,0.000000,0,0,0,544306,85486655
一只船南街,0,0c01,0.000000,0,0,0,544306,85486656
一只船南街,0,0c01,0.000000,0,0,0,544306,85486657
一只船南街,0,0c01,0.000000,0,0,0,544306,85486658
一只船北街,0,0c01,0.000000,0,0,0,544306,85486659
一只船北街,0,0c01,0.000000,0,0,0,544306,85486660
雁宁路,0,0c01,0.000000,0,0,0,544306,85486665
雁南路,0,0c01,0.000000,0,0,0,544306,85486671
雁南路,0,0c01,0.000000,0,0,0,544306,85486672
西津东路,0,0c01,0.000000,0,0,0,544306,85486673
西津东路,0,0c01,0.000000,0,0,0,544306,85486674
西津东路,0,0c01,0.000000,0,0,0,544306,85486675
西津东路,0,0c01,0.000000,0,0,0,544306,85486676
吴家园西街,0,0c01,0.000000,0,0,0,544306,85486685
吴家园西街,0,0c01,0.000000,0,0,0,544306,85486686
瑞德大道,0,0c01,0.000000,0,0,0,544306,85486693
瑞德大道,0,0c01,0.000000,0,0,0,544306,85486694
瑞德大道,0,0c01,0.000000,0,0,0,544306,85486695
瑞德大道,0,0c01,0.000000,0,0,0,544306,85486696
任家庄街,0,0c01,0.000000,0,0,0,544306,85486699
任家庄街,0,0c01,0.000000,0,0,0,544306,85486700
七里河北街,0,0c01,0.000000,0,0,0,544306,85486701
七里河北街,0,0c01,0.000000,0,0,0,544306,85486702
农民巷,0,0c01,0.000000,0,0,0,544306,85486703
农民巷,0,0c01,0.000000,0,0,0,544306,85486704
南昌路,0,0c01,0.000000,0,0,0,544306,85486705
南昌路,0,0c01,0.000000,0,0,0,544306,85486706
南昌路,0,0c01,0.000000,0,0,0,544306,85486707
